step,nav_action,nav_action_name,action_vec_norm,free_energy,prediction_error,confidence,obs_norm,pos_before,pos_after,wrapped,beta,info_gain,text_preview
1650,2,fast_forward,1.635848,18.301813,0.585818,0.917720,0.214403,14336,14848,0,0.346204,0.328849,s or re-read passage
1651,0,forward,1.578102,18.352647,0.579580,0.916968,0.206793,14848,14976,0,0.345808,0.338679,e comes next. Active
1652,1,backward,1.198325,18.482058,0.586060,0.917512,0.214403,14976,14848,0,0.345412,0.338854,s or re-read passage
1653,1,backward,1.449067,18.506381,0.563545,0.917361,0.168851,14848,14720,0,0.345016,0.398635,h an information-gai
1654,4,stay,1.453298,18.425877,0.562417,0.917189,0.168851,14720,14720,0,0.344620,0.364805,h an information-gai
1655,1,backward,1.454058,18.384452,0.572829,0.917072,0.197942,14720,14592,0,0.344224,0.325875,nd bounded predictio
1656,0,forward,1.677523,18.350199,0.561444,0.917334,0.168851,14592,14720,0,0.343828,0.391946,h an information-gai
1657,4,stay,1.445400,18.709981,0.560512,0.917265,0.168851,14720,14720,0,0.343432,0.295877,h an information-gai
1658,3,fast_backward,1.612360,18.406395,0.599963,0.917414,0.254678,14720,14208,0,0.343036,0.329056,ctor. Evaluation of
1659,3,fast_backward,1.524086,18.495626,0.585688,0.916572,0.215574,14208,13696,0,0.342640,0.376030,haracter streams. Th
1660,3,fast_backward,1.257865,18.392984,0.584672,0.917316,0.222642,13696,13184,0,0.342244,0.370820,"nimise free energy,"
1661,4,stay,1.378220,18.333468,0.585439,0.917107,0.222642,13184,13184,0,0.341848,0.340408,"nimise free energy,"
1662,1,backward,1.464730,18.161011,0.577651,0.916811,0.198331,13184,13056,0,0.341452,0.328988,vector. Active infer
1663,2,fast_forward,1.879961,18.126974,0.581971,0.917652,0.191645,13056,13568,0,0.341056,0.371417,tem. The ZeroDataMod
1664,0,forward,1.161327,18.163967,0.586999,0.916610,0.215574,13568,13696,0,0.340660,0.346768,haracter streams. Th
1665,1,backward,1.658485,18.381502,0.582229,0.918089,0.191645,13696,13568,0,0.340264,0.283806,tem. The ZeroDataMod
1666,2,fast_forward,1.386244,18.203575,0.587735,0.917754,0.198817,13568,14080,0,0.339868,0.353071,xed-dim observation
1667,1,backward,1.593439,18.288143,0.571624,0.916780,0.188260,14080,13952,0,0.339472,0.371167,model reads fixed-le
1668,2,fast_forward,1.840196,18.325423,0.567870,0.916744,0.177662,13952,14464,0,0.339076,0.325772,provide additional
1669,1,backward,1.527722,18.208791,0.559860,0.917182,0.175441,14464,14336,0,0.338680,0.188621,statistics of the te
1670,2,fast_forward,1.413545,17.950353,0.584391,0.917046,0.214403,14336,14848,0,0.338284,0.343540,s or re-read passage
1671,2,fast_forward,1.706314,18.056505,0.584344,0.917221,0.220823,14848,15360,0,0.337888,0.758685,"stics of the text, f"
1672,4,stay,1.170929,18.103481,0.585081,0.917379,0.220823,15360,15360,0,0.337492,0.390945,"stics of the text, f"
1673,1,backward,1.692162,18.238004,0.611094,0.917308,0.257778,15360,15232,0,0.337096,0.311540,"s, the free energy r"
1674,1,backward,1.940208,18.372848,0.584006,0.917426,0.215427,15232,15104,0,0.336700,0.428709,to minimise free en
1675,3,fast_backward,1.434793,18.471893,0.576962,0.917097,0.197942,15104,14592,0,0.336304,0.278077,nd bounded predictio
1676,0,forward,1.599390,18.537780,0.565493,0.917756,0.168851,14592,14720,0,0.335908,0.221342,h an information-gai
1677,2,fast_forward,1.428889,18.747255,0.611691,0.917331,0.257778,14720,15232,0,0.335512,0.254562,"s, the free energy r"
1678,3,fast_backward,1.438197,18.941496,0.566059,0.917346,0.168851,15232,14720,0,0.335116,0.443468,h an information-gai
1679,2,fast_forward,1.697249,18.858602,0.612149,0.917612,0.257778,14720,15232,0,0.334720,0.535065,"s, the free energy r"
1680,1,backward,1.516845,19.061904,0.585276,0.917299,0.215427,15232,15104,0,0.334324,0.363854,to minimise free en
1681,2,fast_forward,1.100946,18.873283,0.611515,0.917862,0.249726,15104,15616,0,0.333928,0.526031,agent reads a strea
1682,3,fast_backward,1.796134,18.974347,0.587229,0.917421,0.215427,15616,15104,0,0.333532,0.385535,to minimise free en
1683,2,fast_forward,1.299506,18.942305,0.613191,0.917369,0.249726,15104,15616,0,0.333136,0.179815,agent reads a strea
1684,2,fast_forward,1.602637,18.952176,0.584481,0.917462,0.197962,15616,16128,0,0.332740,0.397429,language model. It m
1685,1,backward,1.483008,18.943779,0.582288,0.916936,0.188066,16128,16000,0,0.332344,0.672997,-linguistic concepts
1686,2,fast_forward,1.308494,18.800249,0.617198,0.917661,0.263751,16000,16512,0,0.331948,0.181387,e same block always
1687,3,fast_backward,1.748242,18.869259,0.583282,0.916982,0.188066,16512,16000,0,0.331552,0.290633,-linguistic concepts
1688,2,fast_forward,1.760546,18.794520,0.618140,0.917636,0.263751,16000,16512,0,0.331156,0.327344,e same block always
1689,1,backward,1.503639,18.806048,0.588036,0.917052,0.191114,16512,16384,0,0.330760,0.282218,ead. The encoder map
1690,4,stay,1.574982,19.315444,0.587606,0.917609,0.191114,16384,16384,0,0.330364,0.468451,ead. The encoder map
1691,3,fast_backward,1.757476,19.396711,0.591374,0.917477,0.200565,16384,15872,0,0.329968,0.520895,on of structure in a
1692,3,fast_backward,1.820411,19.500626,0.592018,0.917320,0.220823,15872,15360,0,0.329572,0.668628,"stics of the text, f"
1693,4,stay,1.790185,19.513456,0.592316,0.917189,0.220823,15360,15360,0,0.329176,0.637329,"stics of the text, f"
1694,1,backward,1.566376,19.525502,0.617859,0.917409,0.257778,15360,15232,0,0.328780,0.512958,"s, the free energy r"
1695,4,stay,1.714282,19.431741,0.619173,0.917498,0.257778,15232,15232,0,0.328384,0.540393,"s, the free energy r"
1696,1,backward,1.623609,19.381109,0.592257,0.917438,0.215427,15232,15104,0,0.327988,0.418640,to minimise free en
1697,4,stay,1.545099,19.495240,0.592186,0.917529,0.215427,15104,15104,0,0.327592,0.674981,to minimise free en
1698,4,stay,1.442163,19.487471,0.592131,0.917319,0.215427,15104,15104,0,0.327196,0.439740,to minimise free en
1699,3,fast_backward,1.270437,19.275886,0.584232,0.917058,0.197942,15104,14592,0,0.326800,0.436066,nd bounded predictio
1700,0,forward,1.758629,19.300793,0.572440,0.917089,0.168851,14592,14720,0,0.326404,0.614202,h an information-gai
1701,1,backward,1.475173,19.136958,0.581990,0.916987,0.197942,14720,14592,0,0.326008,0.351779,nd bounded predictio
1702,2,fast_forward,1.695415,19.334431,0.589133,0.917860,0.215427,14592,15104,0,0.325612,0.570462,to minimise free en
1703,1,backward,1.336396,19.546932,0.586842,0.916659,0.206793,15104,14976,0,0.325216,0.427574,e comes next. Active
1704,2,fast_forward,1.952226,19.714389,0.582331,0.917382,0.209899,14976,15488,0,0.324820,0.604500,ief about the world
1705,4,stay,1.181886,19.669284,0.582180,0.917387,0.209899,15488,15488,0,0.324424,0.562151,ief about the world
1706,4,stay,1.335478,19.663689,0.582045,0.917442,0.209899,15488,15488,0,0.324028,0.612611,ief about the world
1707,3,fast_backward,1.409621,19.604678,0.586270,0.916914,0.206793,15488,14976,0,0.323632,0.605802,e comes next. Active
1708,4,stay,1.692581,19.345930,0.586121,0.916789,0.206793,14976,14976,0,0.323236,0.452347,e comes next. Active
1709,2,fast_forward,1.757227,19.521915,0.581629,0.917509,0.209899,14976,15488,0,0.322840,0.433586,ief about the world
1710,3,fast_backward,1.592303,19.589010,0.585919,0.916945,0.206793,15488,14976,0,0.322444,0.366750,e comes next. Active
1711,4,stay,1.283894,19.611905,0.585811,0.916539,0.206793,14976,14976,0,0.322048,0.506782,e comes next. Active
1712,3,fast_backward,1.835999,19.324770,0.573357,0.916825,0.177662,14976,14464,0,0.321652,0.434938,provide additional
1713,2,fast_forward,1.645538,19.418694,0.584494,0.916912,0.206793,14464,14976,0,0.321256,0.599689,e comes next. Active
1714,3,fast_backward,1.696412,19.331885,0.572201,0.916672,0.177662,14976,14464,0,0.320860,0.496339,provide additional
1715,4,stay,1.463709,19.473506,0.571181,0.916904,0.177662,14464,14464,0,0.320464,0.527533,provide additional
1716,3,fast_backward,1.623746,19.338778,0.573482,0.916684,0.188260,14464,13952,0,0.320068,0.348737,model reads fixed-le
1717,0,forward,1.356784,19.496369,0.589714,0.917735,0.198817,13952,14080,0,0.319672,0.349945,xed-dim observation
1718,0,forward,1.499280,19.553855,0.605936,0.917739,0.254678,14080,14208,0,0.319276,0.607237,ctor. Evaluation of
1719,0,forward,1.486330,19.387505,0.564942,0.916993,0.175441,14208,14336,0,0.318880,0.341339,statistics of the te
1720,4,stay,1.615274,19.330317,0.563865,0.917376,0.175441,14336,14336,0,0.318484,0.448556,statistics of the te
1721,4,stay,1.803767,19.005156,0.562886,0.917366,0.175441,14336,14336,0,0.318088,0.352485,statistics of the te
1722,2,fast_forward,1.902848,18.861183,0.587253,0.917248,0.214403,14336,14848,0,0.317692,0.455279,s or re-read passage
1723,3,fast_backward,1.705755,18.668948,0.562438,0.917308,0.175441,14848,14336,0,0.317296,0.575151,statistics of the te
1724,0,forward,1.705096,18.439341,0.569058,0.916856,0.177662,14336,14464,0,0.316900,0.415189,provide additional
1725,2,fast_forward,1.407759,18.487107,0.579775,0.916893,0.206793,14464,14976,0,0.316504,0.546421,e comes next. Active
1726,2,fast_forward,1.577905,18.207706,0.575407,0.917375,0.209899,14976,15488,0,0.316108,0.532056,ief about the world
1727,3,fast_backward,1.743957,18.157599,0.580494,0.916969,0.206793,15488,14976,0,0.315712,0.525570,e comes next. Active
1728,3,fast_backward,1.755891,18.218797,0.569218,0.916842,0.177662,14976,14464,0,0.315316,0.517398,provide additional
1729,3,fast_backward,1.224583,18.251059,0.571844,0.916838,0.188260,14464,13952,0,0.314920,0.650344,model reads fixed-le
1730,2,fast_forward,1.419689,18.250030,0.568491,0.916881,0.177662,13952,14464,0,0.314524,0.738636,provide additional
1731,1,backward,1.563749,18.096739,0.560381,0.917166,0.175441,14464,14336,0,0.314128,0.446444,statistics of the te
1732,0,forward,1.829051,18.244466,0.567452,0.916910,0.177662,14336,14464,0,0.313732,0.543000,provide additional
1733,0,forward,1.964582,18.359091,0.573015,0.917272,0.197942,14464,14592,0,0.313336,0.556250,nd bounded predictio
1734,4,stay,1.952552,18.214197,0.573338,0.916984,0.197942,14592,14592,0,0.312940,0.442494,nd bounded predictio
1735,1,backward,1.531088,18.010043,0.567665,0.916820,0.177662,14592,14464,0,0.312544,0.604467,provide additional
1736,2,fast_forward,1.834795,17.882037,0.578283,0.916735,0.206793,14464,14976,0,0.312148,0.762065,e comes next. Active
1737,1,backward,1.556893,17.851447,0.585364,0.917166,0.214403,14976,14848,0,0.311752,0.683698,s or re-read passage
1738,0,forward,1.446711,17.866844,0.579363,0.917269,0.206793,14848,14976,0,0.311356,0.814526,e comes next. Active
1739,3,fast_backward,1.910892,17.888210,0.568584,0.916730,0.177662,14976,14464,0,0.310960,0.794366,provide additional
1740,0,forward,1.192836,17.980655,0.573993,0.917131,0.197942,14464,14592,0,0.310564,0.678953,nd bounded predictio
1741,3,fast_backward,1.456268,17.537131,0.587706,0.917273,0.198817,14592,14080,0,0.310168,0.834443,xed-dim observation
1742,3,fast_backward,1.644750,17.583077,0.581749,0.917950,0.191645,14080,13568,0,0.309772,0.935284,tem. The ZeroDataMod
1743,2,fast_forward,1.950293,17.578757,0.587953,0.917222,0.198817,13568,14080,0,0.309376,0.693011,xed-dim observation
1744,2,fast_forward,1.495379,17.464616,0.575001,0.917033,0.197942,14080,14592,0,0.308980,0.732804,nd bounded predictio
1745,4,stay,1.224866,17.460899,0.575196,0.917131,0.197942,14592,14592,0,0.308584,0.666164,nd bounded predictio
1746,1,backward,1.555156,17.334263,0.569303,0.916731,0.177662,14592,14464,0,0.308188,0.517306,provide additional
1747,3,fast_backward,1.683678,17.270584,0.572242,0.916826,0.188260,14464,13952,0,0.307792,0.764517,model reads fixed-le
1748,0,forward,1.774587,17.548259,0.588060,0.917455,0.198817,13952,14080,0,0.307396,0.524909,xed-dim observation
1749,3,fast_backward,1.293973,17.394839,0.582082,0.918155,0.191645,14080,13568,0,0.307000,0.743652,tem. The ZeroDataMod
1750,3,fast_backward,1.623382,17.445012,0.577429,0.916905,0.198331,13568,13056,0,0.306604,0.611463,vector. Active infer
1751,1,backward,1.805624,17.645600,0.583300,0.917652,0.191578,13056,12928,0,0.306208,0.555992,fixed-dim observatio
1752,0,forward,1.515262,17.779021,0.577666,0.916856,0.198331,12928,13056,0,0.305812,0.677511,vector. Active infer
1753,1,backward,1.625383,18.115963,0.583447,0.917372,0.191578,13056,12928,0,0.305416,0.665481,fixed-dim observatio
1754,1,backward,1.743748,18.235223,0.577237,0.916864,0.195961,12928,12800,0,0.305020,0.699544,e model reads fixed-
1755,3,fast_backward,1.554775,18.233556,0.578637,0.917836,0.198617,12800,12288,0,0.304624,0.632938,discover the struct
1756,0,forward,1.361467,18.442656,0.564087,0.917177,0.178816,12288,12416,0,0.304228,0.631490,"E, the model was ex"
1757,3,fast_backward,2.006677,18.421675,0.577579,0.917591,0.188113,12416,11904,0,0.303832,0.480195,curve with stable co
1758,4,stay,1.848384,18.908299,0.577370,0.917256,0.188113,11904,11904,0,0.303436,0.746578,curve with stable co
1759,0,forward,1.373717,18.938742,0.579136,0.918256,0.184648,11904,12032,0,0.303040,0.743186,lf-organising system
1760,0,forward,1.605320,18.981564,0.583181,0.916674,0.207896,12032,12160,0,0.302644,0.681841,om raw pixel or char
1761,3,fast_backward,1.882475,18.886888,0.568464,0.917217,0.198246,12160,11648,0,0.302248,0.604983,"me, the model is lea"
1762,0,forward,1.663667,19.044044,0.562682,0.916733,0.168822,11648,11776,0,0.301852,0.474803,"dence, and action di"
1763,2,fast_forward,1.414045,19.543332,0.576413,0.917936,0.198617,11776,12288,0,0.301456,0.540164,discover the struct
1764,3,fast_backward,1.392293,19.446955,0.561704,0.916889,0.168822,12288,11776,0,0.301060,0.694932,"dence, and action di"
1765,0,forward,1.842782,19.156062,0.574995,0.917679,0.188113,11776,11904,0,0.300664,0.724889,curve with stable co
1766,4,stay,1.776127,19.430734,0.575000,0.917281,0.188113,11904,11904,0,0.300268,0.782771,curve with stable co
1767,2,fast_forward,1.936364,19.441141,0.561071,0.917171,0.178816,11904,12416,0,0.299872,0.844794,"E, the model was ex"
1768,4,stay,1.615276,19.223105,0.560717,0.917045,0.178816,12416,12416,0,0.299476,0.970797,"E, the model was ex"
1769,4,stay,1.663449,19.302055,0.560400,0.917010,0.178816,12416,12416,0,0.299080,1.019742,"E, the model was ex"
1770,3,fast_backward,1.656464,19.282789,0.574133,0.917577,0.188113,12416,11904,0,0.298684,1.088024,curve with stable co
1771,4,stay,1.764431,19.085952,0.574189,0.917614,0.188113,11904,11904,0,0.298288,0.695779,curve with stable co
1772,4,stay,1.663715,19.223959,0.574238,0.917309,0.188113,11904,11904,0,0.297892,0.715401,curve with stable co
1773,1,backward,1.356550,19.215974,0.559912,0.916701,0.168822,11904,11776,0,0.297496,0.556401,"dence, and action di"
1774,1,backward,1.652684,19.136326,0.564789,0.917153,0.198246,11776,11648,0,0.297100,0.557543,"me, the model is lea"
1775,4,stay,1.629269,18.900806,0.565278,0.916991,0.198246,11648,11648,0,0.296704,0.977350,"me, the model is lea"
1776,4,stay,1.417975,18.792325,0.565755,0.917178,0.198246,11648,11648,0,0.296308,0.710983,"me, the model is lea"
1777,3,fast_backward,1.226422,18.818957,0.580675,0.917328,0.212097,11648,11136,0,0.295912,0.525034,lays the passive rea
1778,3,fast_backward,1.512969,19.091713,0.553852,0.916813,0.159154,11136,10624,0,0.295516,1.077510,The prediction erro
1779,0,forward,1.399030,18.999793,0.572149,0.917917,0.185360,10624,10752,0,0.295120,0.996891,wnward-trending free
1780,1,backward,1.759373,18.809953,0.552878,0.916877,0.159154,10752,10624,0,0.294724,0.544572,The prediction erro
1781,0,forward,1.772299,18.535432,0.571166,0.917234,0.185360,10624,10752,0,0.294328,0.528922,wnward-trending free
1782,1,backward,1.562377,18.538400,0.552088,0.917015,0.159154,10752,10624,0,0.293932,0.573002,The prediction erro
1783,2,fast_forward,1.458688,18.512097,0.577909,0.917238,0.212097,10624,11136,0,0.293536,0.561804,lays the passive rea
1784,4,stay,1.739108,18.484506,0.578492,0.917094,0.212097,11136,11136,0,0.293140,1.007649,lays the passive rea
1785,1,backward,1.367215,18.556806,0.577117,0.917335,0.205078,11136,11008,0,0.292744,0.687586,curiosity could driv
1786,3,fast_backward,1.420107,18.441635,0.580917,0.917300,0.231112,11008,10496,0,0.292348,0.564522,the curve decreases
1787,1,backward,1.702136,18.463883,0.604418,0.917578,0.264807,10496,10368,0,0.291952,0.555845,learns the statistic
1788,4,stay,1.365290,18.343758,0.606520,0.918012,0.264807,10368,10368,0,0.291556,0.659929,learns the statistic
1789,4,stay,1.159244,18.366731,0.608547,0.917421,0.264807,10368,10368,0,0.291160,0.858080,learns the statistic
1790,1,backward,1.431054,18.107316,0.614643,0.917416,0.257548,10368,10240,0,0.290764,0.457695,"eam of characters, t"
1791,4,stay,1.905964,18.072036,0.616293,0.917446,0.257548,10240,10240,0,0.290368,0.446546,"eam of characters, t"
1792,1,backward,1.923306,17.877627,0.582821,0.917210,0.211942,10240,10112,0,0.289972,0.456875,d and updates it to
1793,4,stay,1.385727,17.874745,0.582851,0.917202,0.211942,10112,10112,0,0.289576,0.514142,d and updates it to
1794,4,stay,1.692537,17.851138,0.582900,0.917206,0.211942,10112,10112,0,0.289180,0.687455,d and updates it to
1795,1,backward,1.873316,17.475854,0.585214,0.917271,0.189270,10112,9984,0,0.288784,0.463977,s sensory input from
1796,1,backward,2.111328,17.581626,0.588598,0.916638,0.211626,9984,9856,0,0.288388,0.674968,eams. The model has
1797,0,forward,1.508144,17.542126,0.584889,0.917165,0.189270,9856,9984,0,0.287992,0.815920,s sensory input from
1798,1,backward,1.908129,17.358071,0.588298,0.916943,0.211626,9984,9856,0,0.287596,0.729897,eams. The model has
1799,2,fast_forward,1.140702,17.457853,0.613812,0.917575,0.264807,9856,10368,0,0.287200,0.681448,learns the statistic
1800,0,forward,1.831285,17.633621,0.593813,0.917047,0.231112,10368,10496,0,0.286804,0.558661,the curve decreases
1801,1,backward,1.587299,17.420396,0.616352,0.917642,0.264807,10496,10368,0,0.286408,0.785755,learns the statistic
1802,0,forward,1.164348,17.576325,0.596356,0.917204,0.231112,10368,10496,0,0.286012,0.583489,the curve decreases
1803,4,stay,1.961045,17.785330,0.596960,0.917851,0.231112,10496,10496,0,0.285616,0.591983,the curve decreases
1804,3,fast_backward,1.639156,17.690843,0.590245,0.917258,0.189270,10496,9984,0,0.285220,0.498257,s sensory input from
1805,1,backward,1.405650,17.907938,0.593078,0.916762,0.211626,9984,9856,0,0.284824,0.681914,eams. The model has
1806,2,fast_forward,1.450409,17.806008,0.618639,0.917566,0.264807,9856,10368,0,0.284428,0.683299,learns the statistic
